,countriesAndTerritories,cases,deaths,dateRep,popData2019
6751,Bhutan,29,0,31/08/2020,763094.0
6752,Bhutan,0,0,30/08/2020,763094.0
6753,Bhutan,11,0,29/08/2020,763094.0
6754,Bhutan,1,0,28/08/2020,763094.0
6755,Bhutan,10,0,27/08/2020,763094.0
6756,Bhutan,17,0,26/08/2020,763094.0
6757,Bhutan,1,0,25/08/2020,763094.0
6758,Bhutan,0,0,24/08/2020,763094.0
6759,Bhutan,2,0,23/08/2020,763094.0
6760,Bhutan,0,0,22/08/2020,763094.0
6761,Bhutan,3,0,21/08/2020,763094.0
6762,Bhutan,3,0,20/08/2020,763094.0
6763,Bhutan,1,0,19/08/2020,763094.0
6764,Bhutan,5,0,18/08/2020,763094.0
6765,Bhutan,8,0,17/08/2020,763094.0
6766,Bhutan,0,0,16/08/2020,763094.0
6767,Bhutan,2,0,15/08/2020,763094.0
6768,Bhutan,3,0,14/08/2020,763094.0
6769,Bhutan,15,0,13/08/2020,763094.0
6770,Bhutan,0,0,12/08/2020,763094.0
6771,Bhutan,3,0,11/08/2020,763094.0
6772,Bhutan,2,0,10/08/2020,763094.0
6773,Bhutan,0,0,09/08/2020,763094.0
6774,Bhutan,0,0,08/08/2020,763094.0
6775,Bhutan,3,0,07/08/2020,763094.0
6776,Bhutan,0,0,06/08/2020,763094.0
6777,Bhutan,2,0,05/08/2020,763094.0
6778,Bhutan,0,0,04/08/2020,763094.0
6779,Bhutan,1,0,03/08/2020,763094.0
6780,Bhutan,1,0,02/08/2020,763094.0
6781,Bhutan,0,0,01/08/2020,763094.0
6782,Bhutan,0,0,31/07/2020,763094.0
6783,Bhutan,2,0,30/07/2020,763094.0
6784,Bhutan,0,0,29/07/2020,763094.0
6785,Bhutan,4,0,28/07/2020,763094.0
6786,Bhutan,2,0,27/07/2020,763094.0
6787,Bhutan,1,0,26/07/2020,763094.0
6788,Bhutan,0,0,25/07/2020,763094.0
6789,Bhutan,0,0,24/07/2020,763094.0
6790,Bhutan,0,0,23/07/2020,763094.0
6791,Bhutan,2,0,22/07/2020,763094.0
6792,Bhutan,1,0,21/07/2020,763094.0
6793,Bhutan,2,0,20/07/2020,763094.0
6794,Bhutan,0,0,19/07/2020,763094.0
6795,Bhutan,1,0,18/07/2020,763094.0
6796,Bhutan,2,0,17/07/2020,763094.0
6797,Bhutan,0,0,16/07/2020,763094.0
6798,Bhutan,0,0,15/07/2020,763094.0
6799,Bhutan,0,0,14/07/2020,763094.0
6800,Bhutan,2,0,13/07/2020,763094.0
6801,Bhutan,0,0,12/07/2020,763094.0
6802,Bhutan,2,0,11/07/2020,763094.0
6803,Bhutan,0,0,10/07/2020,763094.0
6804,Bhutan,0,0,09/07/2020,763094.0
6805,Bhutan,0,0,08/07/2020,763094.0
6806,Bhutan,0,0,07/07/2020,763094.0
6807,Bhutan,2,0,06/07/2020,763094.0
6808,Bhutan,0,0,05/07/2020,763094.0
6809,Bhutan,1,0,04/07/2020,763094.0
6810,Bhutan,0,0,03/07/2020,763094.0
6811,Bhutan,0,0,02/07/2020,763094.0
6812,Bhutan,0,0,01/07/2020,763094.0
6813,Bhutan,1,0,30/06/2020,763094.0
6814,Bhutan,0,0,29/06/2020,763094.0
6815,Bhutan,1,0,28/06/2020,763094.0
6816,Bhutan,5,0,27/06/2020,763094.0
6817,Bhutan,0,0,26/06/2020,763094.0
6818,Bhutan,0,0,25/06/2020,763094.0
6819,Bhutan,1,0,24/06/2020,763094.0
6820,Bhutan,1,0,23/06/2020,763094.0
6821,Bhutan,0,0,22/06/2020,763094.0
6822,Bhutan,0,0,21/06/2020,763094.0
6823,Bhutan,1,0,20/06/2020,763094.0
6824,Bhutan,0,0,19/06/2020,763094.0
6825,Bhutan,0,0,18/06/2020,763094.0
6826,Bhutan,0,0,17/06/2020,763094.0
6827,Bhutan,1,0,16/06/2020,763094.0
6828,Bhutan,0,0,15/06/2020,763094.0
6829,Bhutan,4,0,14/06/2020,763094.0
6830,Bhutan,0,0,13/06/2020,763094.0
6831,Bhutan,0,0,12/06/2020,763094.0
6832,Bhutan,3,0,11/06/2020,763094.0
6833,Bhutan,0,0,10/06/2020,763094.0
6834,Bhutan,0,0,09/06/2020,763094.0
6835,Bhutan,11,0,08/06/2020,763094.0
6836,Bhutan,0,0,07/06/2020,763094.0
6837,Bhutan,0,0,06/06/2020,763094.0
6838,Bhutan,1,0,05/06/2020,763094.0
6839,Bhutan,0,0,04/06/2020,763094.0
6840,Bhutan,0,0,03/06/2020,763094.0
6841,Bhutan,4,0,02/06/2020,763094.0
6842,Bhutan,0,0,01/06/2020,763094.0
6843,Bhutan,10,0,31/05/2020,763094.0
6844,Bhutan,2,0,30/05/2020,763094.0
6845,Bhutan,3,0,29/05/2020,763094.0
6846,Bhutan,1,0,28/05/2020,763094.0
6847,Bhutan,0,0,27/05/2020,763094.0
6848,Bhutan,0,0,26/05/2020,763094.0
6849,Bhutan,3,0,25/05/2020,763094.0
6850,Bhutan,0,0,24/05/2020,763094.0
6851,Bhutan,3,0,23/05/2020,763094.0
6852,Bhutan,0,0,22/05/2020,763094.0
6853,Bhutan,0,0,21/05/2020,763094.0
6854,Bhutan,0,0,20/05/2020,763094.0
6855,Bhutan,0,0,19/05/2020,763094.0
6856,Bhutan,0,0,18/05/2020,763094.0
6857,Bhutan,0,0,17/05/2020,763094.0
6858,Bhutan,1,0,16/05/2020,763094.0
6859,Bhutan,5,0,15/05/2020,763094.0
6860,Bhutan,4,0,14/05/2020,763094.0
6861,Bhutan,0,0,13/05/2020,763094.0
6862,Bhutan,2,0,12/05/2020,763094.0
6863,Bhutan,2,0,11/05/2020,763094.0
6864,Bhutan,0,0,10/05/2020,763094.0
6865,Bhutan,0,0,09/05/2020,763094.0
6866,Bhutan,0,0,08/05/2020,763094.0
6867,Bhutan,0,0,07/05/2020,763094.0
6868,Bhutan,0,0,06/05/2020,763094.0
6869,Bhutan,0,0,05/05/2020,763094.0
6870,Bhutan,0,0,04/05/2020,763094.0
6871,Bhutan,0,0,03/05/2020,763094.0
6872,Bhutan,0,0,02/05/2020,763094.0
6873,Bhutan,0,0,01/05/2020,763094.0
6874,Bhutan,0,0,30/04/2020,763094.0
6875,Bhutan,0,0,29/04/2020,763094.0
6876,Bhutan,0,0,28/04/2020,763094.0
6877,Bhutan,0,0,27/04/2020,763094.0
6878,Bhutan,0,0,26/04/2020,763094.0
6879,Bhutan,0,0,25/04/2020,763094.0
6880,Bhutan,0,0,24/04/2020,763094.0
6881,Bhutan,1,0,23/04/2020,763094.0
6882,Bhutan,0,0,22/04/2020,763094.0
6883,Bhutan,1,0,21/04/2020,763094.0
6884,Bhutan,0,0,20/04/2020,763094.0
6885,Bhutan,0,0,19/04/2020,763094.0
6886,Bhutan,0,0,18/04/2020,763094.0
6887,Bhutan,0,0,17/04/2020,763094.0
6888,Bhutan,0,0,16/04/2020,763094.0
6889,Bhutan,0,0,15/04/2020,763094.0
6890,Bhutan,0,0,14/04/2020,763094.0
6891,Bhutan,0,0,13/04/2020,763094.0
6892,Bhutan,0,0,12/04/2020,763094.0
6893,Bhutan,0,0,11/04/2020,763094.0
6894,Bhutan,0,0,10/04/2020,763094.0
6895,Bhutan,0,0,09/04/2020,763094.0
6896,Bhutan,0,0,08/04/2020,763094.0
6897,Bhutan,0,0,07/04/2020,763094.0
6898,Bhutan,0,0,06/04/2020,763094.0
6899,Bhutan,0,0,05/04/2020,763094.0
6900,Bhutan,0,0,04/04/2020,763094.0
6901,Bhutan,0,0,03/04/2020,763094.0
6902,Bhutan,1,0,02/04/2020,763094.0
6903,Bhutan,0,0,01/04/2020,763094.0
6904,Bhutan,0,0,31/03/2020,763094.0
6905,Bhutan,0,0,30/03/2020,763094.0
6906,Bhutan,1,0,29/03/2020,763094.0
6907,Bhutan,0,0,28/03/2020,763094.0
6908,Bhutan,0,0,27/03/2020,763094.0
6909,Bhutan,1,0,26/03/2020,763094.0
6910,Bhutan,0,0,25/03/2020,763094.0
6911,Bhutan,0,0,24/03/2020,763094.0
6912,Bhutan,0,0,23/03/2020,763094.0
6913,Bhutan,0,0,22/03/2020,763094.0
6914,Bhutan,1,0,21/03/2020,763094.0
6915,Bhutan,0,0,20/03/2020,763094.0
6916,Bhutan,0,0,19/03/2020,763094.0
6917,Bhutan,0,0,18/03/2020,763094.0
6918,Bhutan,0,0,17/03/2020,763094.0
6919,Bhutan,0,0,15/03/2020,763094.0
6920,Bhutan,0,0,13/03/2020,763094.0
6921,Bhutan,1,0,06/03/2020,763094.0
6922,Bolivia,120,4,14/12/2020,11513102.0
6923,Bolivia,333,1,13/12/2020,11513102.0
6924,Bolivia,312,5,12/12/2020,11513102.0
6925,Bolivia,325,4,11/12/2020,11513102.0
6926,Bolivia,214,2,10/12/2020,11513102.0
6927,Bolivia,189,5,09/12/2020,11513102.0
6928,Bolivia,97,2,08/12/2020,11513102.0
6929,Bolivia,68,3,07/12/2020,11513102.0
6930,Bolivia,167,5,06/12/2020,11513102.0
6931,Bolivia,139,5,05/12/2020,11513102.0
6932,Bolivia,192,10,04/12/2020,11513102.0
6933,Bolivia,184,9,03/12/2020,11513102.0
6934,Bolivia,102,6,02/12/2020,11513102.0
6935,Bolivia,86,5,01/12/2020,11513102.0
6936,Bolivia,30,3,30/11/2020,11513102.0
6937,Bolivia,98,6,29/11/2020,11513102.0
6938,Bolivia,104,4,28/11/2020,11513102.0
6939,Bolivia,114,6,27/11/2020,11513102.0
6940,Bolivia,129,5,26/11/2020,11513102.0
6941,Bolivia,169,21,25/11/2020,11513102.0
6942,Bolivia,56,3,24/11/2020,11513102.0
6943,Bolivia,0,0,23/11/2020,11513102.0
6944,Bolivia,167,15,22/11/2020,11513102.0
6945,Bolivia,0,0,21/11/2020,11513102.0
6946,Bolivia,186,14,20/11/2020,11513102.0
6947,Bolivia,96,9,19/11/2020,11513102.0
6948,Bolivia,227,17,18/11/2020,11513102.0
6949,Bolivia,0,0,17/11/2020,11513102.0
6950,Bolivia,65,8,16/11/2020,11513102.0
6951,Bolivia,112,6,15/11/2020,11513102.0
6952,Bolivia,180,10,14/11/2020,11513102.0
6953,Bolivia,113,7,13/11/2020,11513102.0
6954,Bolivia,112,10,12/11/2020,11513102.0
6955,Bolivia,103,6,11/11/2020,11513102.0
6956,Bolivia,86,7,10/11/2020,11513102.0
6957,Bolivia,48,5,09/11/2020,11513102.0
6958,Bolivia,84,9,08/11/2020,11513102.0
6959,Bolivia,142,13,07/11/2020,11513102.0
6960,Bolivia,139,10,06/11/2020,11513102.0
6961,Bolivia,126,7,05/11/2020,11513102.0
6962,Bolivia,69,10,04/11/2020,11513102.0
6963,Bolivia,34,10,03/11/2020,11513102.0
6964,Bolivia,76,6,02/11/2020,11513102.0
6965,Bolivia,126,10,01/11/2020,11513102.0
6966,Bolivia,147,10,31/10/2020,11513102.0
6967,Bolivia,163,11,30/10/2020,11513102.0
6968,Bolivia,197,22,29/10/2020,11513102.0
6969,Bolivia,172,14,28/10/2020,11513102.0
6970,Bolivia,99,13,27/10/2020,11513102.0
6971,Bolivia,74,18,26/10/2020,11513102.0
6972,Bolivia,167,19,25/10/2020,11513102.0
6973,Bolivia,167,24,24/10/2020,11513102.0
6974,Bolivia,217,26,23/10/2020,11513102.0
6975,Bolivia,191,32,22/10/2020,11513102.0
6976,Bolivia,147,24,21/10/2020,11513102.0
6977,Bolivia,119,21,20/10/2020,11513102.0
6978,Bolivia,61,18,19/10/2020,11513102.0
6979,Bolivia,148,24,18/10/2020,11513102.0
6980,Bolivia,243,32,17/10/2020,11513102.0
6981,Bolivia,178,30,16/10/2020,11513102.0
6982,Bolivia,219,26,15/10/2020,11513102.0
6983,Bolivia,227,25,14/10/2020,11513102.0
6984,Bolivia,121,18,13/10/2020,11513102.0
6985,Bolivia,111,16,12/10/2020,11513102.0
6986,Bolivia,237,30,11/10/2020,11513102.0
6987,Bolivia,257,34,10/10/2020,11513102.0
6988,Bolivia,263,36,09/10/2020,11513102.0
6989,Bolivia,238,36,08/10/2020,11513102.0
6990,Bolivia,361,27,07/10/2020,11513102.0
6991,Bolivia,239,28,06/10/2020,11513102.0
6992,Bolivia,299,28,05/10/2020,11513102.0
6993,Bolivia,350,28,04/10/2020,11513102.0
6994,Bolivia,503,44,03/10/2020,11513102.0
6995,Bolivia,405,36,02/10/2020,11513102.0
6996,Bolivia,670,34,01/10/2020,11513102.0
6997,Bolivia,333,31,30/09/2020,11513102.0
6998,Bolivia,407,42,29/09/2020,11513102.0
6999,Bolivia,309,30,28/09/2020,11513102.0
7000,Bolivia,370,28,27/09/2020,11513102.0
7001,Bolivia,604,35,26/09/2020,11513102.0
7002,Bolivia,628,34,25/09/2020,11513102.0
7003,Bolivia,537,38,24/09/2020,11513102.0
7004,Bolivia,467,39,23/09/2020,11513102.0
7005,Bolivia,310,37,22/09/2020,11513102.0
7006,Bolivia,206,31,21/09/2020,11513102.0
7007,Bolivia,419,36,20/09/2020,11513102.0
7008,Bolivia,632,39,19/09/2020,11513102.0
7009,Bolivia,547,33,18/09/2020,11513102.0
7010,Bolivia,586,31,17/09/2020,11513102.0
7011,Bolivia,667,53,16/09/2020,11513102.0
7012,Bolivia,828,50,15/09/2020,11513102.0
7013,Bolivia,809,47,14/09/2020,11513102.0
7014,Bolivia,810,47,13/09/2020,11513102.0
7015,Bolivia,967,57,12/09/2020,11513102.0
7016,Bolivia,860,47,11/09/2020,11513102.0
7017,Bolivia,1037,49,10/09/2020,11513102.0
7018,Bolivia,704,43,09/09/2020,11513102.0
7019,Bolivia,835,46,08/09/2020,11513102.0
7021,Bolivia,661,55,06/09/2020,11513102.0
7023,Bolivia,0,0,04/09/2020,11513102.0
7025,Bolivia,669,74,02/09/2020,11513102.0
7026,Bolivia,630,61,01/09/2020,11513102.0
7027,Bolivia,614,28,31/08/2020,11513102.0
7028,Bolivia,945,92,30/08/2020,11513102.0
7029,Bolivia,1280,55,29/08/2020,11513102.0
7030,Bolivia,1035,65,28/08/2020,11513102.0
7031,Bolivia,1095,62,27/08/2020,11513102.0
7032,Bolivia,851,86,26/08/2020,11513102.0
7033,Bolivia,999,69,25/08/2020,11513102.0
7034,Bolivia,722,67,24/08/2020,11513102.0
7035,Bolivia,992,76,23/08/2020,11513102.0
7036,Bolivia,1370,61,22/08/2020,11513102.0
7037,Bolivia,1015,72,21/08/2020,11513102.0
7038,Bolivia,2031,61,20/08/2020,11513102.0
7039,Bolivia,1796,49,19/08/2020,11513102.0
7040,Bolivia,879,75,18/08/2020,11513102.0
7041,Bolivia,1198,45,17/08/2020,11513102.0
7043,Bolivia,1388,57,15/08/2020,11513102.0
7044,Bolivia,0,0,14/08/2020,11513102.0
7045,Bolivia,1743,66,13/08/2020,11513102.0
7046,Bolivia,1693,49,12/08/2020,11513102.0
7047,Bolivia,1636,72,11/08/2020,11513102.0
7048,Bolivia,944,53,10/08/2020,11513102.0
7049,Bolivia,1164,63,09/08/2020,11513102.0
7050,Bolivia,1468,59,08/08/2020,11513102.0
7051,Bolivia,1282,80,07/08/2020,11513102.0
7052,Bolivia,1780,65,06/08/2020,11513102.0
7053,Bolivia,1515,92,05/08/2020,11513102.0
7054,Bolivia,1693,75,04/08/2020,11513102.0
7055,Bolivia,1360,89,03/08/2020,11513102.0
7056,Bolivia,2004,87,02/08/2020,11513102.0
7057,Bolivia,1555,83,01/08/2020,11513102.0
7058,Bolivia,1700,86,31/07/2020,11513102.0
7059,Bolivia,1207,88,30/07/2020,11513102.0
7060,Bolivia,516,73,29/07/2020,11513102.0
7061,Bolivia,2382,64,28/07/2020,11513102.0
7062,Bolivia,1148,48,27/07/2020,11513102.0
7063,Bolivia,1825,62,26/07/2020,11513102.0
7064,Bolivia,1204,66,25/07/2020,11513102.0
7065,Bolivia,1117,79,24/07/2020,11513102.0
7066,Bolivia,1778,55,23/07/2020,11513102.0
7067,Bolivia,1366,55,22/07/2020,11513102.0
7068,Bolivia,1409,67,21/07/2020,11513102.0
7069,Bolivia,1444,45,20/07/2020,11513102.0
7070,Bolivia,2036,57,19/07/2020,11513102.0
7071,Bolivia,1946,65,18/07/2020,11513102.0
7072,Bolivia,1938,42,17/07/2020,11513102.0
7073,Bolivia,1351,44,16/07/2020,11513102.0
7074,Bolivia,1617,32,15/07/2020,11513102.0
7075,Bolivia,1063,59,14/07/2020,11513102.0
7076,Bolivia,987,53,13/07/2020,11513102.0
7077,Bolivia,1635,52,12/07/2020,11513102.0
7078,Bolivia,1452,64,11/07/2020,11513102.0
7079,Bolivia,1129,61,10/07/2020,11513102.0
7080,Bolivia,1439,47,09/07/2020,11513102.0
7081,Bolivia,1036,54,08/07/2020,11513102.0
7082,Bolivia,1212,42,07/07/2020,11513102.0
7083,Bolivia,1226,56,06/07/2020,11513102.0
7084,Bolivia,1253,58,05/07/2020,11513102.0
7085,Bolivia,1290,49,04/07/2020,11513102.0
7086,Bolivia,1301,70,03/07/2020,11513102.0
7087,Bolivia,1008,78,02/07/2020,11513102.0
7088,Bolivia,1094,52,01/07/2020,11513102.0
7089,Bolivia,601,57,30/06/2020,11513102.0
7090,Bolivia,848,44,29/06/2020,11513102.0
7091,Bolivia,1253,36,28/06/2020,11513102.0
7092,Bolivia,920,21,27/06/2020,11513102.0
7093,Bolivia,1016,37,26/06/2020,11513102.0
7094,Bolivia,1098,30,25/06/2020,11513102.0
7095,Bolivia,896,26,24/06/2020,11513102.0
7096,Bolivia,1105,47,23/06/2020,11513102.0
7097,Bolivia,876,33,22/06/2020,11513102.0
7098,Bolivia,1036,25,21/06/2020,11513102.0
7099,Bolivia,977,18,20/06/2020,11513102.0
7100,Bolivia,814,18,19/06/2020,11513102.0
7101,Bolivia,802,20,18/06/2020,11513102.0
7102,Bolivia,810,27,17/06/2020,11513102.0
7103,Bolivia,614,21,16/06/2020,11513102.0
7104,Bolivia,617,26,15/06/2020,11513102.0
7105,Bolivia,913,26,14/06/2020,11513102.0
7106,Bolivia,764,26,13/06/2020,11513102.0
7107,Bolivia,884,21,12/06/2020,11513102.0
7108,Bolivia,637,25,11/06/2020,11513102.0
7109,Bolivia,695,12,10/06/2020,11513102.0
7110,Bolivia,306,10,09/06/2020,11513102.0
7111,Bolivia,285,11,08/06/2020,11513102.0
7112,Bolivia,630,27,07/06/2020,11513102.0
7113,Bolivia,483,12,06/06/2020,11513102.0
7114,Bolivia,607,15,05/06/2020,11513102.0
7115,Bolivia,647,24,04/06/2020,11513102.0
7116,Bolivia,460,33,03/06/2020,11513102.0
7117,Bolivia,549,30,02/06/2020,11513102.0
7118,Bolivia,390,3,01/06/2020,11513102.0
7119,Bolivia,861,10,31/05/2020,11513102.0
7120,Bolivia,344,7,30/05/2020,11513102.0
7121,Bolivia,619,13,29/05/2020,11513102.0
7122,Bolivia,632,6,28/05/2020,11513102.0
7123,Bolivia,476,13,27/05/2020,11513102.0
7124,Bolivia,397,11,26/05/2020,11513102.0
7125,Bolivia,348,10,25/05/2020,11513102.0
7126,Bolivia,336,10,24/05/2020,11513102.0
7127,Bolivia,392,15,23/05/2020,11513102.0
7128,Bolivia,268,16,22/05/2020,11513102.0
7129,Bolivia,438,10,21/05/2020,11513102.0
7130,Bolivia,218,15,20/05/2020,11513102.0
7131,Bolivia,175,5,19/05/2020,11513102.0
7132,Bolivia,262,4,18/05/2020,11513102.0
7133,Bolivia,249,1,17/05/2020,11513102.0
7134,Bolivia,205,12,16/05/2020,11513102.0
7135,Bolivia,224,10,15/05/2020,11513102.0
7136,Bolivia,184,14,14/05/2020,11513102.0
7137,Bolivia,133,6,13/05/2020,11513102.0
7138,Bolivia,275,4,12/05/2020,11513102.0
7139,Bolivia,119,4,11/05/2020,11513102.0
7140,Bolivia,171,8,10/05/2020,11513102.0
7141,Bolivia,185,4,09/05/2020,11513102.0
7142,Bolivia,195,11,08/05/2020,11513102.0
7143,Bolivia,84,5,07/05/2020,11513102.0
7144,Bolivia,121,4,06/05/2020,11513102.0
7145,Bolivia,87,6,05/05/2020,11513102.0
7146,Bolivia,124,5,04/05/2020,11513102.0
7147,Bolivia,241,5,03/05/2020,11513102.0
7148,Bolivia,62,4,02/05/2020,11513102.0
7149,Bolivia,57,3,01/05/2020,11513102.0
7150,Bolivia,57,4,30/04/2020,11513102.0
7151,Bolivia,39,2,29/04/2020,11513102.0
7152,Bolivia,64,3,28/04/2020,11513102.0
7153,Bolivia,84,4,27/04/2020,11513102.0
7154,Bolivia,59,2,26/04/2020,11513102.0
7155,Bolivia,104,1,25/04/2020,11513102.0
7156,Bolivia,31,3,24/04/2020,11513102.0
7157,Bolivia,63,3,23/04/2020,11513102.0
7158,Bolivia,11,3,22/04/2020,11513102.0
7159,Bolivia,34,1,21/04/2020,11513102.0
7160,Bolivia,44,1,20/04/2020,11513102.0
7161,Bolivia,27,1,19/04/2020,11513102.0
7162,Bolivia,28,0,18/04/2020,11513102.0
7163,Bolivia,24,2,17/04/2020,11513102.0
7164,Bolivia,44,1,16/04/2020,11513102.0
7165,Bolivia,43,0,15/04/2020,11513102.0
7166,Bolivia,24,1,14/04/2020,11513102.0
7167,Bolivia,30,3,13/04/2020,11513102.0
7168,Bolivia,24,4,12/04/2020,11513102.0
7169,Bolivia,8,1,11/04/2020,11513102.0
7170,Bolivia,4,1,10/04/2020,11513102.0
7171,Bolivia,54,3,09/04/2020,11513102.0
7172,Bolivia,16,1,08/04/2020,11513102.0
7173,Bolivia,11,3,07/04/2020,11513102.0
7174,Bolivia,26,1,06/04/2020,11513102.0
7175,Bolivia,18,0,05/04/2020,11513102.0
7176,Bolivia,7,1,04/04/2020,11513102.0
7177,Bolivia,9,1,03/04/2020,11513102.0
7178,Bolivia,8,1,02/04/2020,11513102.0
7179,Bolivia,8,1,01/04/2020,11513102.0
7180,Bolivia,11,3,31/03/2020,11513102.0
7181,Bolivia,15,3,30/03/2020,11513102.0
7182,Bolivia,7,0,29/03/2020,11513102.0
7183,Bolivia,13,0,28/03/2020,11513102.0
7184,Bolivia,22,0,27/03/2020,11513102.0
7185,Bolivia,7,0,26/03/2020,11513102.0
7186,Bolivia,4,0,25/03/2020,11513102.0
7187,Bolivia,1,0,24/03/2020,11513102.0
7188,Bolivia,7,0,23/03/2020,11513102.0
7189,Bolivia,1,0,22/03/2020,11513102.0
7190,Bolivia,4,0,21/03/2020,11513102.0
7191,Bolivia,3,0,20/03/2020,11513102.0
7192,Bolivia,0,0,19/03/2020,11513102.0
7193,Bolivia,1,0,18/03/2020,11513102.0
7194,Bolivia,1,0,17/03/2020,11513102.0
7195,Bolivia,0,0,15/03/2020,11513102.0
7196,Bolivia,7,0,14/03/2020,11513102.0
7197,Bolivia,1,0,13/03/2020,11513102.0
7198,Bolivia,2,0,12/03/2020,11513102.0
7199,"Bonaire, Saint Eustatius and Saba",0,0,14/12/2020,25983.0
7200,"Bonaire, Saint Eustatius and Saba",0,0,13/12/2020,25983.0
7201,"Bonaire, Saint Eustatius and Saba",3,0,12/12/2020,25983.0
7202,"Bonaire, Saint Eustatius and Saba",1,0,11/12/2020,25983.0
7203,"Bonaire, Saint Eustatius and Saba",0,0,10/12/2020,25983.0
7204,"Bonaire, Saint Eustatius and Saba",0,0,09/12/2020,25983.0
7205,"Bonaire, Saint Eustatius and Saba",5,0,08/12/2020,25983.0
7206,"Bonaire, Saint Eustatius and Saba",0,0,07/12/2020,25983.0
7207,"Bonaire, Saint Eustatius and Saba",0,0,06/12/2020,25983.0
7208,"Bonaire, Saint Eustatius and Saba",0,0,05/12/2020,25983.0
7209,"Bonaire, Saint Eustatius and Saba",1,0,04/12/2020,25983.0
7210,"Bonaire, Saint Eustatius and Saba",1,0,03/12/2020,25983.0
7211,"Bonaire, Saint Eustatius and Saba",0,0,02/12/2020,25983.0
7212,"Bonaire, Saint Eustatius and Saba",1,0,01/12/2020,25983.0
7213,"Bonaire, Saint Eustatius and Saba",0,0,30/11/2020,25983.0
7214,"Bonaire, Saint Eustatius and Saba",0,0,29/11/2020,25983.0
7215,"Bonaire, Saint Eustatius and Saba",0,0,28/11/2020,25983.0
7216,"Bonaire, Saint Eustatius and Saba",0,0,27/11/2020,25983.0
7217,"Bonaire, Saint Eustatius and Saba",0,0,26/11/2020,25983.0
7218,"Bonaire, Saint Eustatius and Saba",0,0,25/11/2020,25983.0
7219,"Bonaire, Saint Eustatius and Saba",0,0,24/11/2020,25983.0
7220,"Bonaire, Saint Eustatius and Saba",3,0,23/11/2020,25983.0
7221,"Bonaire, Saint Eustatius and Saba",0,0,22/11/2020,25983.0
7222,"Bonaire, Saint Eustatius and Saba",0,0,21/11/2020,25983.0
7223,"Bonaire, Saint Eustatius and Saba",0,0,20/11/2020,25983.0
7224,"Bonaire, Saint Eustatius and Saba",1,0,19/11/2020,25983.0
7225,"Bonaire, Saint Eustatius and Saba",0,0,18/11/2020,25983.0
7226,"Bonaire, Saint Eustatius and Saba",2,0,17/11/2020,25983.0
7227,"Bonaire, Saint Eustatius and Saba",0,0,16/11/2020,25983.0
7228,"Bonaire, Saint Eustatius and Saba",0,0,15/11/2020,25983.0
7229,"Bonaire, Saint Eustatius and Saba",0,0,14/11/2020,25983.0
7230,"Bonaire, Saint Eustatius and Saba",1,0,13/11/2020,25983.0
7231,"Bonaire, Saint Eustatius and Saba",0,0,12/11/2020,25983.0
7232,"Bonaire, Saint Eustatius and Saba",0,0,11/11/2020,25983.0
7233,"Bonaire, Saint Eustatius and Saba",0,0,10/11/2020,25983.0
7234,"Bonaire, Saint Eustatius and Saba",0,0,09/11/2020,25983.0
7235,"Bonaire, Saint Eustatius and Saba",0,0,08/11/2020,25983.0
7236,"Bonaire, Saint Eustatius and Saba",0,0,07/11/2020,25983.0
7237,"Bonaire, Saint Eustatius and Saba",1,0,06/11/2020,25983.0
7238,"Bonaire, Saint Eustatius and Saba",0,0,05/11/2020,25983.0
7239,"Bonaire, Saint Eustatius and Saba",0,0,04/11/2020,25983.0
7240,"Bonaire, Saint Eustatius and Saba",0,0,03/11/2020,25983.0
7241,"Bonaire, Saint Eustatius and Saba",0,0,02/11/2020,25983.0
7242,"Bonaire, Saint Eustatius and Saba",0,0,01/11/2020,25983.0
7243,"Bonaire, Saint Eustatius and Saba",0,0,31/10/2020,25983.0
7244,"Bonaire, Saint Eustatius and Saba",0,0,30/10/2020,25983.0
7245,"Bonaire, Saint Eustatius and Saba",3,0,29/10/2020,25983.0
7246,"Bonaire, Saint Eustatius and Saba",0,0,28/10/2020,25983.0
7247,"Bonaire, Saint Eustatius and Saba",0,0,27/10/2020,25983.0
7248,"Bonaire, Saint Eustatius and Saba",0,0,26/10/2020,25983.0
7249,"Bonaire, Saint Eustatius and Saba",0,0,25/10/2020,25983.0
7250,"Bonaire, Saint Eustatius and Saba",0,0,24/10/2020,25983.0
7251,"Bonaire, Saint Eustatius and Saba",0,0,23/10/2020,25983.0
7252,"Bonaire, Saint Eustatius and Saba",0,0,22/10/2020,25983.0
7253,"Bonaire, Saint Eustatius and Saba",0,0,21/10/2020,25983.0
7254,"Bonaire, Saint Eustatius and Saba",0,1,20/10/2020,25983.0
7255,"Bonaire, Saint Eustatius and Saba",0,0,19/10/2020,25983.0
7256,"Bonaire, Saint Eustatius and Saba",0,0,18/10/2020,25983.0
7257,"Bonaire, Saint Eustatius and Saba",0,0,17/10/2020,25983.0
7258,"Bonaire, Saint Eustatius and Saba",0,0,16/10/2020,25983.0
7259,"Bonaire, Saint Eustatius and Saba",0,0,15/10/2020,25983.0
7260,"Bonaire, Saint Eustatius and Saba",0,0,14/10/2020,25983.0
7261,"Bonaire, Saint Eustatius and Saba",2,0,13/10/2020,25983.0
7262,"Bonaire, Saint Eustatius and Saba",1,0,12/10/2020,25983.0
7263,"Bonaire, Saint Eustatius and Saba",0,0,11/10/2020,25983.0
